,ID,TOPONYME,geometry
28,BDCAEROD0000000017183069,aérodrome de sarre-union,"POLYGON ((7.075897757467334 48.949305201268245, 7.075497159219614 48.950158945678915, 7.0722546582063055 48.94997207838045, 7.070786704408909 48.95081436233315, 7.071297969316731 48.950883428642875, 7.078424355237235 48.9515189352756, 7.08635491504165 48.95184205204432, 7.086280513411698 48.95103508714143, 7.079729054260711 48.950548849342, 7.079654686781952 48.94974098131484, 7.077586499265757 48.94953586752398, 7.077614035756732 48.94939896296699, 7.075897757467334 48.949305201268245))"
29,BDCAEROD0000000017183068,aérodrome d'haguenau,"POLYGON ((7.8116226396683635 48.7887575499019, 7.811559824178322 48.79086853139822, 7.80944319094237 48.79393989447535, 7.809880219955873 48.7939466132675, 7.815780958050491 48.80049445638584, 7.820778040689304 48.79821946594051, 7.814625225182131 48.7907187897695, 7.814207598819284 48.788692957953174, 7.8116226396683635 48.7887575499019))"
30,BDCAEROD0000000017183067,aéroport de strasbourg-entzheim,"POLYGON ((7.6103445011612445 48.52743231020566, 7.6099352051311495 48.52820783388032, 7.610365940215849 48.52992664231248, 7.611504830040566 48.53085831883831, 7.610759166982468 48.53192804890204, 7.610319213549444 48.53200099800638, 7.607343911467191 48.530088985537915, 7.603451057376957 48.530361605695894, 7.603237397682429 48.530523976266586, 7.6034099383223195 48.53290430154765, 7.6097384253740925 48.53525309602829, 7.611049121283531 48.535067950572746, 7.612952726523014 48.53577618450384, 7.613996470295587 48.53496339326728, 7.616404017588736 48.53637017519314, 7.6157616226014255 48.53779545924245, 7.616501186008779 48.53825781679138, 7.615521526309667 48.53890503693102, 7.615511879903245 48.53947310642366, 7.616004175999072 48.54005501019958, 7.616152260977107 48.54138108362146, 7.615643983641452 48.54144949558262, 7.615448738377747 48.54220589718055, 7.614657620958579 48.54216004168641, 7.614198132960896 48.54298257382071, 7.623044387908611 48.545253604402994, 7.639910067763711 48.54938181765658, 7.639634461755275 48.54853832810913, 7.639879980575042 48.547617714045174, 7.641637387440539 48.54795275708749, 7.642672085294539 48.548249339778636, 7.6454552731638765 48.54613284521112, 7.646558403395775 48.54603833575592, 7.6482219483543235 48.54557585770624, 7.648997190948385 48.54493726256119, 7.649100989584114 48.543950977796044, 7.6486934287891835 48.543013542182024, 7.648141389645309 48.54238994283945, 7.647403419942676 48.54207188760716, 7.6459635711366465 48.54165873172168, 7.644480639435998 48.54135627940673, 7.643434543575317 48.54120524162903, 7.645558082855565 48.53873963746644, 7.644371328253165 48.53868512454361, 7.64256817825947 48.538703356201644, 7.640890696427201 48.538210220596326, 7.6388156895100305 48.537150466361894, 7.637426533842353 48.53723084875294, 7.636176246734429 48.537485116382925, 7.633270846955851 48.53920067781003, 7.619744012193694 48.53130132282639, 7.620377435189384 48.53019174100258, 7.613833540517947 48.52933960946665, 7.614157652741494 48.52798256109332, 7.6103445011612445 48.52743231020566))"
31,BDCAEROD0000000017183049,aérodrome de rethel-perthes,"POLYGON ((4.354621293364239 49.47652855204794, 4.357501216933946 49.47891524931771, 4.3663175955683595 49.48284590270864, 4.3657972008855666 49.483303911485756, 4.367101678491756 49.4838483132205, 4.366691123487452 49.4842862094558, 4.368496126727128 49.48492113165778, 4.36916434658733 49.48405604200822, 4.367638249010131 49.48348000568442, 4.368427944238554 49.48251377057433, 4.363034100311086 49.480403732414786, 4.363711493330222 49.47972733364035, 4.357727816391778 49.47803988367215, 4.3583764495504225 49.47700427715399, 4.354621293364239 49.47652855204794))"
32,BDCAEROD0000000017183045,aérodrome de verdun-le-rozelier,"POLYGON ((5.464114878187163 49.12081674606897, 5.462494404345361 49.12164152686864, 5.459009506438229 49.12291910221731, 5.46007269674832 49.123979495892314, 5.4703490636948695 49.122622855358024, 5.470405576375876 49.12308945294832, 5.4752198162456365 49.122332008894375, 5.475887712595146 49.12222650837566, 5.4775871910246705 49.12222659230007, 5.477560830672092 49.12138876514515, 5.477557601645839 49.12129258096623, 5.47610387610482 49.12104276323938, 5.47469925398662 49.12116072858197, 5.471449406571748 49.121785269274305, 5.4692213754214025 49.1214208453312, 5.467053362815118 49.121136107686965, 5.464525969765989 49.1208155187991, 5.464114878187163 49.12081674606897))"
33,BDCAEROD0000000017183044,aérodrome de doncourt-lès-conflans,"POLYGON ((5.929901771272043 49.14706948385271, 5.9269016939494 49.15103636253814, 5.925744097234211 49.15096375089507, 5.9248618873822965 49.153265004162144, 5.926669634049904 49.155981282030616, 5.927521717312799 49.15601003811994, 5.928992450406286 49.156451081723, 5.9293819578087135 49.15574704395394, 5.929787767420045 49.155258531802836, 5.931450300750624 49.15492024594419, 5.936777407014922 49.15481464427183, 5.940603136728039 49.1548165811494, 5.9414931527410015 49.15440256282265, 5.942387086746114 49.15364745827246, 5.942805777371974 49.152977744551656, 5.940969770168351 49.151225946147804, 5.937654307231738 49.14892364993073, 5.937703987564647 49.14844559871983, 5.936378769388805 49.14812526833824, 5.9361903849812805 49.14838267998049, 5.934830355587372 49.147956118729155, 5.93400008516759 49.14804384553932, 5.93318790570255 49.14699841097678, 5.932475895559899 49.14740623454687, 5.929901771272043 49.14706948385271))"
34,BDCAEROD0000000017183043,aérodrome d'étain-rouvres,"POLYGON ((5.668383540914205 49.212771211351935, 5.666528570142067 49.21295800302599, 5.660660413024303 49.21581868579582, 5.6627982425878685 49.22064236477178, 5.663985417728327 49.22222806226778, 5.666656773572309 49.22894322982498, 5.665588345082947 49.229611814681, 5.666683724199699 49.23295355135725, 5.664233788137228 49.23413661063792, 5.663367849837037 49.23497879555133, 5.663119409701922 49.2362354961476, 5.664651847573218 49.23870225093923, 5.665695446110062 49.23890675231595, 5.66695486554495 49.239060595600314, 5.669623371415258 49.23891427714634, 5.669872699369376 49.24275682813141, 5.670636784794835 49.24268143657019, 5.671188266770437 49.24144319716806, 5.683128587317535 49.239626383321095, 5.685114667754334 49.24017403880141, 5.687514399563213 49.23884775579752, 5.686763340114277 49.2325921868423, 5.685837551982441 49.22828343759081, 5.686297830238685 49.22691220361747, 5.685486638282772 49.22626103782596, 5.687237219888637 49.225537479289535, 5.686028072985818 49.225103879007385, 5.686480021948363 49.22063935389235, 5.6830338393364865 49.218747968354094, 5.683494809619891 49.2180252767152, 5.682262819312595 49.217862007320846, 5.682172546213977 49.218583639387205, 5.681218972124362 49.218493319985775, 5.6806462596435905 49.21706142017458, 5.668383540914205 49.212771211351935))"
35,BDCAEROD0000000017183042,aérodrome de villerupt,"POLYGON ((5.885003937442732 49.40866331610234, 5.884213751311273 49.40900145804282, 5.885703196346766 49.41100763876163, 5.88770444235751 49.411641648007034, 5.889182204198422 49.4122809334987, 5.890746925339755 49.411398986957174, 5.893381759693758 49.41202225847272, 5.894101864329754 49.41107502006678, 5.885003937442732 49.40866331610234))"
36,BDCAEROD0000000017183048,aérodrome de mourmelon,"POLYGON ((4.361831742730411 49.10486563155964, 4.361202473788601 49.10489433804272, 4.356097803816891 49.10845006306698, 4.358080377694242 49.11396250360464, 4.369815065852494 49.117454253732205, 4.37268444011757 49.11830818874537, 4.378238922628986 49.115085651986924, 4.377299592680491 49.11314236407751, 4.3761865724504165 49.111309861800706, 4.374053860982027 49.10929656333696, 4.372074223582442 49.107730201591245, 4.369539307482898 49.107019018338896, 4.368447819845881 49.1067131110581, 4.365237436910655 49.10583327016023, 4.362588020281468 49.10497936189442, 4.361831742730411 49.10486563155964))"
37,BDCAEROD0000000017183040,aérodrome de grostenquin,"POLYGON ((6.7291701470294605 49.00966512767614, 6.727228319219476 49.010960553180105, 6.725662649681886 49.010253030584025, 6.724444078080126 49.01119736968841, 6.723390593205616 49.010876300200835, 6.723341161231865 49.011102882902144, 6.722792029789268 49.011078518444094, 6.722298712510255 49.01091649038651, 6.72114056860146 49.01096772819756, 6.720697300726748 49.01138926553474, 6.720712908927583 49.01156881962599, 6.71523821291241 49.0170442082288, 6.714552464224506 49.017024035315046, 6.71362096239742 49.01733733243115, 6.708998101010986 49.01768648985499, 6.70012771313141 49.018928996325975, 6.698076381357804 49.0212183714025, 6.698859465586297 49.02158580551488, 6.698678615118328 49.02187133409673, 6.6924798586747345 49.023816695900855, 6.69237294288241 49.024180052367726, 6.694558832422996 49.02477528507469, 6.698457862775209 49.026378981557755, 6.699314528040552 49.02679815531447, 6.699730495653792 49.026872646173764, 6.701665428324793 49.027746442088535, 6.70229015368258 49.02784959057029, 6.7029388500978655 49.028231048020324, 6.704989394404218 49.02982135856186, 6.70561361981637 49.03137377428523, 6.705764348908794 49.03154825264727, 6.705893469406952 49.032263497546545, 6.705765018773583 49.033167629285494, 6.706483411329959 49.03341189151962, 6.7067240517074875 49.03317761717199, 6.707380239419981 49.03283868802295, 6.708235171820051 49.033077821420484, 6.7085862075215745 49.033028266302956, 6.709318375778309 49.0329480262846, 6.711513443784212 49.03299357682811, 6.713090614643009 49.0338359532043, 6.713594152340834 49.032512426788465, 6.715955687846998 49.032110760174895, 6.718911348832927 49.03226314442332, 6.721567342811492 49.03131033475264, 6.722680507511531 49.03072129813635, 6.72305240555963 49.03025697143521, 6.723270846261371 49.02961916983429, 6.7229992145442035 49.02737895373132, 6.723146129852258 49.02669836057889, 6.72351347088278 49.02619006222237, 6.7245751469770525 49.02515250824515, 6.724590112061308 49.024521916397575, 6.724343025746078 49.02403538645836, 6.7258935310100005 49.02294393362519, 6.726295240585778 49.02283873885461, 6.727283287036974 49.02239756313448, 6.72744576669026 49.021896512957845, 6.7262939306615745 49.02121934641452, 6.726655296704272 49.02080033767072, 6.726617648265593 49.02035231401842, 6.726094337712485 49.01983115683471, 6.726603904978425 49.019398542504, 6.728211464191352 49.01978968807498, 6.728500101530128 49.01995895519803, 6.728827716841329 49.02044207599096, 6.729794275772831 49.02054075732409, 6.72965392036656 49.021311180688606, 6.729730025684796 49.02139883350557, 6.729999805549972 49.02134363651861, 6.730435260538258 49.0208322932154, 6.731727533832542 49.0207398929785, 6.731886144636065 49.0210041158327, 6.7328417274937475 49.02096898626561, 6.733038686694716 49.02087193869786, 6.7330796126663275 49.02054659685369, 6.733264146253491 49.02031490690414, 6.734116886985543 49.019877880985696, 6.734306010806181 49.019691055770465, 6.734617338674375 49.019319487458716, 6.734769313759938 49.01886376003654, 6.734727546128154 49.017560680683, 6.734445916262352 49.01667105470647, 6.730720566070456 49.01406298343664, 6.729584435991943 49.01356449767141, 6.730447458595129 49.01245292654304, 6.728652316031704 49.01161934867851, 6.730171014300499 49.010167823014115, 6.7291701470294605 49.00966512767614))"
38,BDCAEROD0000000017183016,aérodrome de sedan-douzy,"POLYGON ((5.03657789580965 49.66189509865909, 5.036486865489744 49.66197392622548, 5.038820745523481 49.66292807982297, 5.04110503484565 49.6629131356198, 5.040741672045017 49.66519428284293, 5.044534612767016 49.665190806939364, 5.046979790751603 49.658072810810616, 5.043113261756966 49.65798861901175, 5.042102650225769 49.65719390449416, 5.037368024203583 49.65508903917834, 5.0385277073045875 49.65295093495942, 5.037813134038817 49.651205591665935, 5.036559525703969 49.65160682385129, 5.03070334542211 49.65234387487088, 5.030650773543121 49.65265936184722, 5.030408799951752 49.65305171981316, 5.030077406176211 49.65331882764855, 5.029367992653623 49.653514940118484, 5.027569589120748 49.660096858802056, 5.03657789580965 49.66189509865909))"
39,BDCAEROD0000000017183129,aéroport d'épinal-mirecourt,"POLYGON ((6.069111735732708 48.320869423115475, 6.064835415654937 48.32071734035349, 6.0648655338371915 48.31847548200009, 6.064947287497645 48.31716689240871, 6.063888228386362 48.31764181560357, 6.061171820606874 48.31796152939419, 6.059803578565016 48.315998046477716, 6.0584091261122985 48.31611423290039, 6.057376206376344 48.31583119194951, 6.053333324113747 48.31818295910095, 6.054046318652761 48.31930355102029, 6.052155858913697 48.32022660288646, 6.051739614286513 48.3221749692513, 6.048684177477203 48.322100658168, 6.048528521548004 48.32332919005237, 6.04787165495877 48.32338662654837, 6.047762157725451 48.32431684074233, 6.048541927184063 48.324283250769824, 6.048513848102919 48.32522037181022, 6.0820224605539 48.32703023960937, 6.08277663207716 48.32757334473332, 6.082690489033606 48.32958346948328, 6.083736521591534 48.33213404787411, 6.084593837398739 48.332799609104256, 6.08800719964935 48.332195579967475, 6.088807302473111 48.32884863818894, 6.089974744215266 48.32837967036081, 6.088592739641992 48.3268031306623, 6.089095842058571 48.32647215900839, 6.093106401859667 48.326687050276476, 6.093198418302956 48.32590939986605, 6.089525947349906 48.325702795107205, 6.086912387258255 48.323499287422855, 6.086329410364131 48.32196130198057, 6.084774113893816 48.320786314081744, 6.0827715845849815 48.32015689632611, 6.080621967873218 48.319712255386875, 6.078398334869215 48.31975571729853, 6.0763144738591315 48.32006562313142, 6.075348189720554 48.320510324787875, 6.074631250748651 48.32106379043259, 6.069111735732708 48.320869423115475))"
40,BDCAEROD0000000236879648,aérodrome de marville,"POLYGON ((5.40997644357908 49.46008378436124, 5.411959973814236 49.45946161368464, 5.421303086386208 49.45661441892051, 5.432690367135915 49.45264996323372, 5.426883272656505 49.44808338677946, 5.415470882648159 49.449678410580894, 5.398206518460921 49.45528822796834, 5.399081338309677 49.45665566561375, 5.396202781035313 49.45968270459156, 5.398797703820364 49.46376852057199, 5.40997644357908 49.46008378436124))"
41,BDCAEROD0000000017183131,aérodrome de neufchâteau,"POLYGON ((5.719062760517387 48.355370379122306, 5.716912732943963 48.35616060712815, 5.717436609844565 48.358431553119026, 5.713996786641174 48.35826016604245, 5.7136480009217925 48.35977332639409, 5.714392520668207 48.36252624021271, 5.716271512570687 48.36255068134166, 5.718434367728588 48.36257848056476, 5.721297917940828 48.363224799519685, 5.721792599725694 48.362733615578115, 5.721659160063028 48.36253053122213, 5.721864483210906 48.36216482436356, 5.721248675261512 48.36015797602058, 5.720467044740569 48.356850507075784, 5.719062760517387 48.355370379122306))"
42,BDCAEROD0000000257471212,altisurface,"POLYGON ((6.830100036241943 47.916920823320524, 6.830983870583112 47.91690999847697, 6.830919651563022 47.916336344538415, 6.830079109268671 47.91633404325949, 6.830100036241943 47.916920823320524))"
43,BDCAEROD0000000289371271,héliport,"POLYGON ((6.585851737125388 48.01033568863606, 6.586339400479714 48.0100037236986, 6.585876721585149 48.00929716616681, 6.585249122631186 48.00964420594914, 6.585851737125388 48.01033568863606))"
44,BDCAEROD0000000017183167,aérodrome de chaumont-semoutiers,"POLYGON ((5.048595022722645 48.06682523687127, 5.042670729011194 48.06726839705542, 5.042993793653311 48.06909644535882, 5.042315618538474 48.069480877534204, 5.041578990937333 48.070056254815675, 5.041194984142778 48.07068582828672, 5.0409038470868985 48.07128588573348, 5.04059891297646 48.07292137598782, 5.039308722521952 48.07603759632294, 5.041583305125537 48.07744296635553, 5.0433056927704865 48.07960771054435, 5.045181313694873 48.09441883875329, 5.046608285974268 48.09552916395754, 5.055585681922241 48.09511366661178, 5.056098683846527 48.09541707280649, 5.057591762187461 48.095733074053655, 5.059321804389252 48.09540490142543, 5.061514227710978 48.094184655624915, 5.0616450738529855 48.0886481555817, 5.063537401388129 48.087596041628764, 5.068552361773776 48.08772234664898, 5.068621565629434 48.08567864752143, 5.069747097621531 48.085121479332116, 5.073078323500409 48.08565522590125, 5.073473447091362 48.08627569239267, 5.080428919515103 48.087543850823195, 5.082702868713181 48.08507050868344, 5.082629086629133 48.08493678671834, 5.0818096377568995 48.08312931479407, 5.081311251343227 48.08258361216103, 5.080440041701717 48.08236135335045, 5.075553356467356 48.08186333085493, 5.074816720060626 48.08215986085513, 5.074527821496176 48.08253491963794, 5.073932846355923 48.083224125211, 5.072980006557542 48.0834893418567, 5.071226227323385 48.08361110363342, 5.0701815436454565 48.08338371757818, 5.069239437102075 48.08309961037919, 5.066613839367922 48.0824318594059, 5.065824813238288 48.08197310733969, 5.066189426706043 48.08150582559864, 5.066709623843275 48.08116993889462, 5.066864773598164 48.07874575231589, 5.067213723307308 48.07873782928678, 5.06748543338207 48.07620357097907, 5.061501511473025 48.07603658840774, 5.061513683102123 48.069764853784704, 5.0594083243095564 48.06774387835538, 5.059010524579716 48.06756449642501, 5.0576043201343435 48.0673901316216, 5.050500511136933 48.06733938513321, 5.049069475428378 48.06690430054075, 5.048595022722645 48.06682523687127))"
45,BDCAEROD0000000017183017,aérodrome de charleville-mézières,"POLYGON ((4.645216959928519 49.77755506406186, 4.643235979391553 49.77761952329249, 4.640180223576722 49.77844159491793, 4.637575649664652 49.77974818874436, 4.639409374086513 49.78010906460405, 4.638966590822439 49.781968020069286, 4.639355853638502 49.784152775814775, 4.634253832799863 49.78514775901004, 4.632645132602996 49.78762168663183, 4.6334046482106155 49.78928117763175, 4.63988654030808 49.786980844974366, 4.641314656350733 49.78758258957512, 4.652958676766625 49.78702900949577, 4.656762731814485 49.785860373494394, 4.655871851282564 49.783038152218666, 4.6579566681466105 49.78253174235102, 4.657929146530812 49.78069887619995, 4.655175342159713 49.78025821013078, 4.654431538811345 49.77944514339444, 4.651169830184824 49.77913079875019, 4.645216959928519 49.77755506406186))"
46,BDCAEROD0000000017183135,aérodrome de juvancourt,"POLYGON ((4.815545324708111 48.11135480442979, 4.815379897584313 48.111547269619635, 4.813838788012951 48.112776202047435, 4.8249917952949914 48.11538353847966, 4.825490900644324 48.11485106252325, 4.81636245475598 48.11272294534389, 4.816919429408598 48.111721570554, 4.815545324708111 48.11135480442979))"
47,BDCAEROD0000000017183139,aérodrome de romilly-sur-seine,"POLYGON ((3.7508777195059353 48.49250609885814, 3.747635093787437 48.4941449970757, 3.7471467195626023 48.495113378696686, 3.7466247117852003 48.49581207841723, 3.7463214562014175 48.49609377026386, 3.7460241140190353 48.49660123232596, 3.7458365664838045 48.4972150606061, 3.745801361540853 48.49788101040817, 3.7469422257830063 48.50242867898904, 3.7507472678237126 48.50221577537037, 3.7516707718783153 48.50204440452375, 3.761361931679609 48.50062785338315, 3.763264744934839 48.502455393449075, 3.7651754059957145 48.50184125025213, 3.766069847226345 48.500888173115385, 3.7649096453015067 48.49716846211839, 3.763292115356219 48.493355407972196, 3.7570308770692007 48.49195605175786, 3.756454792525138 48.4921783337384, 3.751993255713299 48.492240846446734, 3.7508777195059353 48.49250609885814))"
48,BDCAEROD0000000017183036,aérodrome de bitche,"POLYGON ((7.451066804189201 49.05770898378029, 7.450039000815834 49.0584108241302, 7.449076907764744 49.05906428890492, 7.448141597276402 49.05931149147852, 7.446656092688342 49.05966282432253, 7.446444392766483 49.06043795908996, 7.455246347512042 49.06089778094631, 7.455859325251618 49.06044004549751, 7.456275048852827 49.05993559484081, 7.453516230754319 49.058928471109624, 7.451895985282479 49.05820507180302, 7.451066804189201 49.05770898378029))"
49,BDCAEROD0000000017183076,aéroport de nancy-essey,"POLYGON ((6.227607412163327 48.68452920172589, 6.223887832939279 48.68567681034367, 6.223219306941208 48.68601356362411, 6.221935756652264 48.68737876837025, 6.2197021730377084 48.6865884325062, 6.2188178111565025 48.68712993454922, 6.220344559504857 48.68754779797562, 6.218618653563095 48.68974589499832, 6.216337407903018 48.688866763368374, 6.21564059304694 48.689717347387166, 6.217618508156142 48.690373329552536, 6.217132284680021 48.69095627893038, 6.214998757987991 48.690224368150965, 6.213658876846057 48.691762026871174, 6.216082637547396 48.69254734526905, 6.214737146841676 48.69419318702106, 6.23112116596088 48.700415310379846, 6.229293941563824 48.70233812403475, 6.229131568132114 48.70270349995754, 6.233739845938112 48.70451402522979, 6.233893040770614 48.7045719838261, 6.2363719230640084 48.70190765439862, 6.233857698101114 48.70063998136926, 6.234095683561848 48.7002005303301, 6.23738233296874 48.70142382186297, 6.23768197974355 48.69978542216197, 6.238483268452613 48.69941708150945, 6.239302044941203 48.69981343164532, 6.239637363669403 48.69848822451366, 6.2385674242981075 48.698361559012994, 6.239307398579338 48.697355732798464, 6.237330984356677 48.69710605049248, 6.237537842020718 48.69570421734738, 6.239085769287418 48.69604025509278, 6.2407163217699715 48.69367430907576, 6.239993717222074 48.69353371442734, 6.2368403849599385 48.6929190186387, 6.236883036679814 48.691127349587106, 6.236380111239255 48.69005445492253, 6.236428608899192 48.68916913368043, 6.236453756258154 48.68867513648028, 6.2359386122812115 48.68865581504258, 6.235077195268584 48.68862158441891, 6.233479121305543 48.687800747230334, 6.234142063018262 48.68757211234641, 6.230627973888002 48.68529356203764, 6.228842269806642 48.685415767734845, 6.2287042826070635 48.68531688206746, 6.227607412163327 48.68452920172589))"
50,BDCAEROD0000000017183161,euroairport bâle-mulhouse-fribourg,"POLYGON ((7.533573005814047 47.58238109885456, 7.5311516109473216 47.58473376489578, 7.528975165823305 47.58399246502893, 7.526198478587637 47.58789424544139, 7.5256868033713955 47.58811516547168, 7.516172069856485 47.58673771870983, 7.515287229058474 47.58927391569754, 7.521894034777907 47.59362052181054, 7.515942912891423 47.60254879784836, 7.517514925598587 47.60337147232372, 7.510038642447504 47.61389918979621, 7.509523611943715 47.61408409040443, 7.505422410816612 47.620162305369, 7.50658973195592 47.620641934780345, 7.504067040502762 47.624450223552245, 7.503993885698538 47.62521036667615, 7.51164770360159 47.62083141507985, 7.515217986167776 47.617120327044105, 7.517512534126625 47.6148190075096, 7.519513575151315 47.613052826522306, 7.517527114155366 47.61264562475384, 7.520456292389606 47.608098136072606, 7.5214455324048455 47.60772079403323, 7.5228040115748716 47.607578865857384, 7.524273089461337 47.60746779353338, 7.525000775070327 47.60741792578845, 7.525610958790461 47.60683165725247, 7.526478261011565 47.60643195365873, 7.527286862250594 47.60625180586475, 7.527822648958647 47.605606201792156, 7.528987907418126 47.60457100572602, 7.531567882118899 47.602472846959046, 7.533472273989079 47.60081922891613, 7.53418396741813 47.59951579401641, 7.535221845624764 47.59827089385817, 7.535967809016893 47.59730872008341, 7.538592411030779 47.598390405078106, 7.539849104535087 47.5969458008611, 7.540156658671124 47.596409091467606, 7.540057751659351 47.59593599223704, 7.539330020694994 47.59518443399196, 7.538839688061624 47.59493574390752, 7.53839352669121 47.59459517204299, 7.538495974430853 47.594013254548805, 7.538803326700695 47.59333320005714, 7.539607157864414 47.59256709668735, 7.54084508175869 47.592015795492784, 7.541471258985549 47.591464867424186, 7.541367885278478 47.590954975983045, 7.5392601663173 47.588895729547176, 7.534773700924723 47.58702366627575, 7.5353703610984795 47.585905904426156, 7.532948465861067 47.58525717118419, 7.534568177593836 47.58410323633329, 7.533573005814047 47.58238109885456))"
51,BDCAEROD0000000017183072,aérodrome de sarrebourg-buhl,"POLYGON ((7.071250295927778 48.71371524316029, 7.0691383188796735 48.71487080497128, 7.079832399950733 48.721863482856115, 7.079919542155794 48.721776742580076, 7.0803806443515676 48.72131965532613, 7.080861561354328 48.720471914494794, 7.080992742606359 48.71952086092801, 7.0808373723040114 48.71767267726656, 7.079640211275404 48.718202690831546, 7.078915340238873 48.71852379963039, 7.071250295927778 48.71371524316029))"
52,BDCAEROD0000000017183086,aérodrome d'épernay-plivot,"POLYGON ((4.0836542252060655 49.00034994138173, 4.079721344072519 49.001765793885326, 4.0785790214313895 49.00217714674117, 4.0764953819662395 49.00887661160618, 4.0798760977857755 49.00921045020651, 4.08465276771869 49.0096835651021, 4.086336456804717 49.00939855453365, 4.090342360237533 49.01066078974135, 4.09353811351237 49.008822366049785, 4.094094585034039 49.0085025464944, 4.094883508041622 49.00591621116657, 4.095299086703908 49.00455629914052, 4.093442378633708 49.00427466750185, 4.09178318334094 49.004024484113565, 4.091016434240368 49.00155482525993, 4.087834813983015 49.00117902940274, 4.0836542252060655 49.00034994138173))"
53,BDCAEROD0000000017183088,aéroport de paris-vatry,"POLYGON ((4.203465610112666 48.766051320121704, 4.201711067844423 48.766437779909154, 4.2010481122745125 48.766897794562674, 4.200413282332752 48.76816706867117, 4.20010598920044 48.77095858862018, 4.198930365267351 48.772325929246634, 4.170360466278205 48.77600661870754, 4.167031000366092 48.7762217858441, 4.164585045062823 48.774010438108604, 4.152974508934086 48.775509165856704, 4.1527247360362125 48.779727438203274, 4.153193488560108 48.78116927461556, 4.155661765456693 48.78476401726187, 4.167358747809946 48.783207548091696, 4.167997737166891 48.78110731656559, 4.1703714018013995 48.78092398030273, 4.171782990358165 48.78238619043923, 4.172620298103755 48.78300221410871, 4.172827782006422 48.78308922600405, 4.173709818120507 48.78303019371503, 4.174252764845334 48.783749838802876, 4.1743522175454 48.78387478834519, 4.175485478267741 48.784755926964145, 4.17624502688389 48.785058771974064, 4.177131516859861 48.785135492159235, 4.183054041815102 48.78525869267106, 4.189652737021864 48.785246243861614, 4.1917512345854595 48.7849887682195, 4.192548305222708 48.784427634630745, 4.192941821835104 48.784017140701366, 4.194183171147425 48.78449225922889, 4.195213593151834 48.78479047823814, 4.1955527350701285 48.7847403122152, 4.197987102464876 48.78245462924172, 4.198432830104874 48.781593850276835, 4.200055259295097 48.781298724698736, 4.205485305849524 48.782507836549996, 4.206113478910757 48.78141941580992, 4.206925031012694 48.78131677429069, 4.210955465765305 48.781387527432685, 4.211814666831069 48.78069970292302, 4.21209876587337 48.77992236194315, 4.21204312250903 48.779519056220245, 4.212162658207459 48.77904021497519, 4.212082206618743 48.778682135129856, 4.212064959128446 48.77823256547147, 4.211485559419574 48.77725260165783, 4.2111713904995876 48.77608914798677, 4.210546520377674 48.77385124967382, 4.210806164066834 48.77348702210028, 4.211605171600321 48.77302557604419, 4.211578945847713 48.77230624703543, 4.211154974205377 48.77186349792479, 4.210197209207016 48.77169870324605, 4.209497751885228 48.771170588453835, 4.2091974189877375 48.770365882745956, 4.209307273280224 48.76964517425618, 4.209821747905696 48.768827719453924, 4.20979901458048 48.7681992015099, 4.209371647258786 48.76766652964063, 4.207419821574694 48.76634872355583, 4.2067342011132105 48.76617935100656, 4.203465610112666 48.766051320121704))"
0,BDCAEROD0000000017183237,aérodrome de cholet-le pontreau,"POLYGON ((-0.8808637085607489 47.07543469188109, -0.8815120530566296 47.076577519052826, -0.8795907344874139 47.081250048347684, -0.8806832755021683 47.08167035757865, -0.8804067221441104 47.0831994135828, -0.8793806650816731 47.08280481155359, -0.878870078644332 47.083521446426246, -0.8780081584995414 47.08298701165358, -0.8759134910744533 47.08499983453438, -0.8754535842455112 47.08612849302529, -0.8748509304962169 47.08574939078545, -0.8744571526439341 47.08621960810265, -0.8735236876399088 47.08603007120486, -0.8723081917955553 47.08641515755608, -0.873961003001712 47.08409092085489, -0.8725523097165144 47.081915309517804, -0.8739916612991118 47.08194726768649, -0.8743994816942829 47.081287285408315, -0.875272106772885 47.08066849544019, -0.8750975905440604 47.07972788027665, -0.8743389779314268 47.079839864086544, -0.8745947476800878 47.078166397744745, -0.8793795300326616 47.07706922375236, -0.8792639989172399 47.075794012306545, -0.8808637085607489 47.07543469188109))"
